epoch,train_loss,train_acc@1,train_acc@5,test_loss,test_acc@1,test_acc@5
83,1.698237593383789,39.058,87.56,1.7679463117599488,35.28,86.4
84,1.6975505150985717,38.9,87.53,1.7659325538635253,35.4,85.89
85,1.7000975617218017,39.132,87.468,1.751689231300354,36.22,86.1
86,1.6997971256256104,38.879999999999995,87.622,1.7696799613952636,35.510000000000005,86.37
87,1.6995697058105468,38.822,87.484,1.7582743068695068,36.3,86.06
88,1.698815205078125,38.932,87.442,1.770257113456726,35.78,85.81
89,1.6974008129501343,39.052,87.482,1.7573994367599488,35.83,86.08
90,1.6991305798339844,38.948,87.52799999999999,1.7544996395111083,35.92,85.98
91,1.6976836727142335,38.804,87.454,1.7638103916168213,35.5,86.21
92,1.7001940600585939,39.048,87.42999999999999,1.7570179460525512,36.19,86.2
93,1.6972768057250978,38.944,87.622,1.76417721824646,35.99,86.29
94,1.6991870745849609,39.23,87.506,1.7624436973571778,35.75,86.36
95,1.6979931469345093,38.976,87.558,1.7583183883666993,35.67,86.37
96,1.697356275100708,38.918,87.456,1.7848209495544434,34.79,85.84
97,1.6960006579208373,39.138,87.53999999999999,1.751290200805664,36.29,86.11
98,1.7047078741836548,38.891999999999996,87.3,1.7568246248245238,35.699999999999996,86.2
99,1.6978004265594482,39.168,87.47,1.7624638290405275,36.09,86.26
100,1.6990044993209839,38.914,87.598,1.7561318368911742,36.11,86.16
